rsi_p,fast_p,slow_p,k_p,d_p,avg_sharpe,avg_return,avg_calmar,avg_maxdd,avg_win_rate,avg_trades,n_stocks
6,20,35,18,36,0.6256451873031267,3.681803360792136,0.3208449848214437,-0.3928776102328071,0.5940614335582889,52.22222222222222,9
6,20,35,18,44,0.680021346245928,4.138770130814417,0.3273770583735551,-0.4247333305479482,0.62139865394516,50.0,9
6,20,35,22,20,0.5598458272361146,3.271173626830937,0.26975167215129525,-0.4210579842151894,0.5918837423893906,57.111111111111114,9
6,20,35,22,28,0.659646741975347,4.06790010457073,0.3659586587676873,-0.3639370711905826,0.6122818371572841,53.0,9
6,20,35,22,36,0.7445262363539613,5.316717448087342,0.3922211721962236,-0.38234484273661556,0.6471115112949044,48.55555555555556,9
6,20,35,22,44,0.7580446400900924,5.568588555821008,0.41516318394858176,-0.3820599828564794,0.6413268551784117,45.111111111111114,9
6,20,40,8,20,0.5174299301440052,3.4054427952578923,0.2533386734065315,-0.44063936623584643,0.5805201023545775,64.55555555555556,9
6,20,40,8,28,0.5447822192033853,4.121533369017715,0.2734117562837127,-0.4211630376800386,0.5589587400348873,59.333333333333336,9
6,20,40,8,36,0.5794317435861823,3.8515145121223577,0.3188531245512009,-0.3945174140290384,0.5784783616831167,54.888888888888886,9
6,20,40,8,44,0.5958367620349443,3.703601066507924,0.3161797909312198,-0.3949092528735048,0.5835165291547924,52.44444444444444,9
6,20,40,10,20,0.5052159725924804,3.0172137021836574,0.24993222793580216,-0.4259955924098162,0.568267579161214,63.0,9
6,20,40,10,28,0.5938002553664918,4.786374120258172,0.3218895949821167,-0.41073674074061334,0.5933850002979898,58.0,9
6,20,40,10,36,0.5455468296375965,3.8982567588186563,0.2852968895343247,-0.40518613017736027,0.5652838315222215,53.77777777777778,9
6,20,40,10,44,0.5908929530643833,3.7349351787741054,0.3059900044655596,-0.38907067270327533,0.5908856690355885,50.111111111111114,9
6,20,40,14,20,0.5597119750854991,4.560595502452084,0.285688187913978,-0.41481477425150215,0.6002531767174245,60.333333333333336,9
6,20,40,14,28,0.5244236741957683,3.4746746489082176,0.24507881210215265,-0.43687367175079467,0.587635859580187,54.333333333333336,9
6,20,40,14,36,0.582937758512744,4.334892997921791,0.2845401136851413,-0.4157389230508539,0.5965545155518583,51.22222222222222,9
6,20,40,14,44,0.6865556759958709,5.528675262422944,0.3536586352678624,-0.4071173447614813,0.6097106696953879,47.22222222222222,9
6,20,40,18,20,0.5358676825666744,4.212773170013098,0.2692142558341443,-0.4292714928122823,0.5948923256049736,57.111111111111114,9
6,20,40,18,28,0.6119790313499576,4.344373213813001,0.32901271536903415,-0.38669887733462116,0.6115821108930779,52.888888888888886,9
6,20,40,18,36,0.7078356813975025,4.867372544125546,0.3658261365922417,-0.3956287558218954,0.6178888172044991,49.111111111111114,9
6,20,40,18,44,0.7434439493249243,5.961747129058054,0.40907968929304955,-0.38155615739571236,0.6279167903281377,45.0,9
6,20,40,22,20,0.6091978832521275,4.072321055132475,0.3343719646960641,-0.377968792725354,0.5976264438739083,53.77777777777778,9
6,20,40,22,28,0.6820248666577331,4.191357560743737,0.3622836409765154,-0.3776956185830559,0.6135885671237006,50.333333333333336,9
6,20,40,22,36,0.7567532152918105,6.935667490178368,0.44393674080781614,-0.3688088296620534,0.659601150782156,46.333333333333336,9
6,20,40,22,44,0.7653301477079616,5.975365978803929,0.42750052937869343,-0.3752907898409656,0.6409782782971187,43.22222222222222,9
6,20,50,8,20,0.5894121750885684,4.241433025749365,0.2978011311407465,-0.4210500776312115,0.5772024361746595,57.55555555555556,9
6,20,50,8,28,0.6115586833065493,4.984008820473433,0.3415947611303014,-0.3902276869707369,0.5765797765011601,52.77777777777778,9
6,20,50,8,36,0.6052652648296487,3.9685723382151457,0.3337273747310864,-0.3716216164400646,0.5921282317089577,48.0,9
6,20,50,8,44,0.6593414355844018,5.522900408435466,0.3712735964776879,-0.3695069890055072,0.6023769365167603,44.77777777777778,9
6,20,50,10,20,0.5713113451026393,3.4376964732321817,0.30504785953474906,-0.40555032925273915,0.5718650055025984,56.44444444444444,9
6,20,50,10,28,0.5697731966316494,3.7508668571604016,0.30973618958066634,-0.39948282933312984,0.601570224971277,51.333333333333336,9
6,20,50,10,36,0.6083273758674149,3.9693897602733323,0.3221308546910083,-0.3815800078614717,0.587953895655759,46.44444444444444,9
6,20,50,10,44,0.6792737311905785,4.27939775056266,0.37272251298568126,-0.3698904545938555,0.6269772547210063,43.44444444444444,9
6,20,50,14,20,0.5448548096980941,4.019328900801523,0.30808987073326083,-0.3962745888997482,0.589034288561817,53.666666666666664,9
6,20,50,14,28,0.589786318761058,3.715564828298025,0.3047709683535372,-0.3808456785903632,0.6045774018998766,48.0,9
6,20,50,14,36,0.746540934595905,6.026091543588216,0.43510171176920986,-0.35709707342948005,0.6467076525955906,44.333333333333336,9
6,20,50,14,44,0.7329454700445848,4.725696218086026,0.4156897717029887,-0.3792089928786091,0.6325307119993795,41.888888888888886,9
6,20,50,18,20,0.5702129956741562,3.5839563289324476,0.2875496478854381,-0.4001696249339054,0.5992178703575628,50.22222222222222,9
6,20,50,18,28,0.7575312501346553,6.149704145372189,0.40981503403826125,-0.39281527408762057,0.6448319224292879,45.888888888888886,9
6,20,50,18,36,0.7750054048028612,5.94722978561951,0.4419306496958745,-0.3792816936375403,0.6515554827097652,42.888888888888886,9
6,20,50,18,44,0.7650250396103175,6.72129710808626,0.4528020131983051,-0.38083718691593205,0.643732376595021,39.55555555555556,9
6,20,50,22,20,0.7319992523374204,5.6200118894037745,0.38235018798179343,-0.3991543677805184,0.6298883064377976,46.77777777777778,9
6,20,50,22,28,0.7542897679101285,6.371633150324752,0.43741779768969546,-0.36411218392189776,0.6475292202433814,44.0,9
6,20,50,22,36,0.7413443616321049,6.472336603010766,0.4212746317332343,-0.3717374299705604,0.6600797125187369,40.77777777777778,9
6,20,50,22,44,0.7388515901865433,4.992300153616758,0.44138742630100214,-0.349160279725197,0.6606731403945026,38.0,9
6,20,60,8,20,0.5868117904880009,4.574775026510686,0.33234114824624217,-0.39630962999315267,0.5737906417675809,56.888888888888886,9
6,20,60,8,28,0.6208269914035149,5.611545348579123,0.37705394803870956,-0.36063572912995434,0.574928378499807,50.55555555555556,9
6,20,60,8,36,0.6512202569996679,6.910833053726194,0.37262068331210024,-0.3736006574672094,0.5825287510093139,45.111111111111114,9
6,20,60,8,44,0.7283402451425359,6.474336308265484,0.4400024401868337,-0.35870282921322344,0.618070714866252,42.888888888888886,9
6,20,60,10,20,0.5442239331217442,3.581337740116599,0.28060796900697466,-0.40286870516043494,0.5749353618678862,55.22222222222222,9
6,20,60,10,28,0.6420017722958532,6.779406245983121,0.3809971858021466,-0.35469995412350375,0.5831672571366422,49.111111111111114,9
6,20,60,10,36,0.6809994699606658,5.547372586600779,0.3731051179134788,-0.3716967228053989,0.6141013681352321,43.77777777777778,9
6,20,60,10,44,0.7689288755401437,7.561393180817488,0.4944719821418807,-0.339946386629401,0.6371756749045565,41.333333333333336,9
6,20,60,14,20,0.616368024513571,4.467668094598639,0.3536267273218538,-0.35730032769608017,0.5836166312378902,51.44444444444444,9
6,20,60,14,28,0.7133026495630922,5.439738276727767,0.3948561713534174,-0.3725043967000237,0.6360593436340944,45.666666666666664,9
6,20,60,14,36,0.7711259806542934,7.153738658219526,0.46282035136392885,-0.36335875973475235,0.637750695359391,41.333333333333336,9
6,20,60,14,44,0.7947183799462499,5.992157198933114,0.48472839085444747,-0.344806567780576,0.6341216784469824,38.666666666666664,9
6,20,60,18,20,0.6913905459883005,5.237764033037941,0.37475215202065937,-0.37740742284077977,0.6187258963075402,47.666666666666664,9
6,20,60,18,28,0.7073504578608609,5.024403463422472,0.4031796680352707,-0.37647637563496966,0.6131734939336644,42.666666666666664,9
6,20,60,18,36,0.7618935436380244,5.937062477393956,0.45593995988141867,-0.37192093842436375,0.6398237927649691,39.111111111111114,9
6,20,60,18,44,0.7441068179483161,5.113062550205509,0.4410383066751605,-0.35176136875605507,0.6492250469546651,37.0,9
6,20,60,22,20,0.7224577475417493,4.914915727025521,0.4110734577930743,-0.3673214280305129,0.6220891163544321,43.666666666666664,9
6,20,60,22,28,0.7539859377542478,5.976314011764962,0.4427421454150958,-0.38465196203533064,0.6420279147023333,40.333333333333336,9
6,20,60,22,36,0.7224595855266642,4.781874241081068,0.4099571048187761,-0.35855289767126536,0.6432582856731464,37.333333333333336,9
6,20,60,22,44,0.7434435383232438,6.601665951969415,0.4460478953745341,-0.3406522149564502,0.6534349341366885,35.55555555555556,9
6,20,70,8,20,0.65497937365118,4.507614842616777,0.36267639024846576,-0.3773454118213361,0.5831169831812147,55.666666666666664,9
6,20,70,8,28,0.6497936427164556,5.320648672761627,0.3905216458935654,-0.35668792580706105,0.5658269755223598,49.333333333333336,9
6,20,70,8,36,0.6948408155572214,6.669803685831428,0.4137210149180268,-0.366578917225284,0.5749225956153823,44.77777777777778,9
6,20,70,8,44,0.7526116678030024,4.903015115497112,0.47789946307294695,-0.3445213402382007,0.6262747628815237,41.111111111111114,9
6,20,70,10,20,0.6527238272817094,5.536781427803982,0.3794653458405551,-0.3715557875603277,0.5786089079200776,54.22222222222222,9
6,20,70,10,28,0.664695242584429,6.008759721336364,0.3825654368000475,-0.3712457710161741,0.5666926907475656,48.22222222222222,9
6,20,70,10,36,0.7063746789561228,4.743884383540783,0.41851418269446705,-0.3600342615666551,0.6131954865007808,43.333333333333336,9
6,20,70,10,44,0.7508689902423401,5.2186395371134155,0.47098318941018635,-0.3449390775755679,0.6157540782335541,40.0,9
6,20,70,14,20,0.6636193394920264,6.3373630355150885,0.39722172910067094,-0.35537522869412136,0.596734481120657,50.333333333333336,9
6,20,70,14,28,0.6572643389942642,3.5551889048430385,0.36103711826251267,-0.3688719105683021,0.5981439754766256,45.77777777777778,9
6,20,70,14,36,0.7336598404238672,5.244640400528224,0.43873525073772157,-0.358118934609279,0.6155835950765348,40.0,9
6,20,70,14,44,0.7371573887021539,4.919184153139614,0.4387634927274602,-0.34842083941620033,0.6315523668464844,37.0,9
6,20,70,18,20,0.6301835515958121,3.371751358959259,0.32826223864101184,-0.38711704530470065,0.6087123701194364,47.888888888888886,9
6,20,70,18,28,0.7274045473979002,4.811385318999793,0.42680218339456594,-0.36608330036502557,0.6180155673220918,42.666666666666664,9
6,20,70,18,36,0.7234336783292756,4.698154528960118,0.4143754846849645,-0.3656097186910643,0.6351832351190503,38.0,9
6,20,70,18,44,0.7572826500467271,6.298963944885327,0.4453607119300254,-0.3471057495603109,0.6469160195940382,35.55555555555556,9
6,20,70,22,20,0.724337966395809,4.673494882639184,0.422913763961871,-0.36277474176691143,0.6234093308559819,43.22222222222222,9
6,20,70,22,28,0.71998123239751,5.242326497301232,0.4170931739564834,-0.35874596872951847,0.6242537190442974,38.888888888888886,9
6,20,70,22,36,0.7493546953509898,6.031122441845328,0.44969228987352383,-0.3382199396412717,0.6545911236313713,36.333333333333336,9
6,20,70,22,44,0.6975486521600617,4.433423526462338,0.38418276289823056,-0.353032520912812,0.6495182332192136,34.22222222222222,9
6,25,35,8,20,0.423056152221195,4.520785208538835,0.2383068788784242,-0.40956433570960754,0.5835571150089245,77.22222222222223,9
6,25,35,8,28,0.44985930740692504,4.940335509063784,0.2228734437954229,-0.4301975773043706,0.5939929578102396,70.55555555555556,9
6,25,35,8,36,0.4989987543230215,4.6110302843763,0.2834531406373847,-0.4175678472371958,0.6070048725818344,66.22222222222223,9
6,25,35,8,44,0.5463633990254465,3.597199554455324,0.3202788005410589,-0.35917702928187784,0.5978298320344193,64.88888888888889,9
6,25,35,10,20,0.48162239021317216,7.135265801392361,0.29538593687951537,-0.40461668743412155,0.5999035294002536,74.77777777777777,9
6,25,35,10,28,0.4006677931442075,3.3625876910838226,0.19385814281387656,-0.44553866133739706,0.5781195693957312,68.0,9
6,25,35,10,36,0.5284891934929264,3.6063980692552224,0.28092708456753984,-0.3879685378644773,0.5901210781896223,63.333333333333336,9
6,25,35,10,44,0.5450609463763809,3.3344185951909884,0.2943190519036568,-0.3694179443577176,0.5913648387218169,61.888888888888886,9
6,25,35,14,20,0.45509648752550613,3.881294892329448,0.22850440157318014,-0.4284872777551565,0.5839146229420887,68.22222222222223,9
6,25,35,14,28,0.5236124956452101,3.2221562574138853,0.2764769042627595,-0.4075227685180771,0.5861844007905836,61.55555555555556,9
6,25,35,14,36,0.5867435424178375,3.7063126055908975,0.2876001474376318,-0.40037319496118634,0.6243048107322626,56.55555555555556,9
6,25,35,14,44,0.6740063622573733,5.038128971652277,0.3527553149866992,-0.3781977858835839,0.6120486832118853,55.22222222222222,9
6,25,35,18,20,0.5312906037907028,2.7017996940784315,0.2585444686161411,-0.41738542794730643,0.6019745354955417,63.0,9
6,25,35,18,28,0.6479671108726704,5.3085545618333105,0.3469001865455678,-0.39524491767343917,0.6293049763437369,56.111111111111114,9
6,25,35,18,36,0.6853413889664649,4.63811270381048,0.3646388504785046,-0.38473685491348075,0.6313999627337541,52.22222222222222,9
6,25,35,18,44,0.7183066244864561,4.546117040578377,0.36478472527839245,-0.3939243302283661,0.6112651304710365,49.888888888888886,9
6,25,35,22,20,0.5762156496535691,3.6412522659410502,0.3033210472291028,-0.3920889947033632,0.5995099106832285,57.666666666666664,9
6,25,35,22,28,0.6692432464203486,4.073792079663175,0.35506745360435743,-0.37633994101514595,0.6102076376654979,53.666666666666664,9
6,25,35,22,36,0.7415499410323388,7.124195944733156,0.4376098107253999,-0.3555096052300389,0.6353127521296158,49.22222222222222,9
6,25,35,22,44,0.7309438149494746,5.35761033982336,0.4194940806026125,-0.370389117434651,0.6307445543137445,46.22222222222222,9
6,25,40,8,20,0.4639911813350357,5.168058367985093,0.2563757117258353,-0.40363022179696356,0.5783694272291895,67.88888888888889,9
6,25,40,8,28,0.46840062670572713,4.598200249950187,0.24886530124961956,-0.4304308743659524,0.5798637306834027,61.888888888888886,9
6,25,40,8,36,0.546340913405595,3.8493678199988417,0.28016718968513415,-0.39607021814810633,0.5915487569053961,56.333333333333336,9
6,25,40,8,44,0.6047265699946769,3.614145661535872,0.3118897873074621,-0.3889592190904099,0.5992747706558686,53.77777777777778,9
6,25,40,10,20,0.47276413498449255,4.352902913680554,0.2507117915198631,-0.4158434299828774,0.6001485954282596,65.77777777777777,9
6,25,40,10,28,0.5204187210749804,3.4967755302248174,0.2575269220634711,-0.4248403781551974,0.5798281593889573,59.333333333333336,9
6,25,40,10,36,0.577511148638465,3.5626695373475434,0.28632767259017194,-0.3974670374897831,0.6095861324417841,54.44444444444444,9
6,25,40,10,44,0.6655751944603825,4.202065840984848,0.34431256085776113,-0.3801963939068387,0.6231684311274008,52.333333333333336,9
6,25,40,14,20,0.5105605666309939,2.79452830019469,0.24426175183138474,-0.43396257005013494,0.5894105698034395,61.888888888888886,9
6,25,40,14,28,0.6119098851783893,4.225421043998905,0.3268094259631865,-0.3871440148567016,0.6107168188648089,55.888888888888886,9
6,25,40,14,36,0.6711317182608754,4.611406187209832,0.3505703902040746,-0.3810406516369368,0.6175018023658423,51.111111111111114,9
6,25,40,14,44,0.7121752939921376,5.008297697091971,0.3630696029512753,-0.40043937914189603,0.6040441877233985,48.333333333333336,9
6,25,40,18,20,0.5751731307310606,3.9414224154133817,0.2921495995398733,-0.4213352501228592,0.6118222650943366,57.22222222222222,9
6,25,40,18,28,0.6556938413797151,4.022549395200646,0.329686142254667,-0.40739794582246225,0.6132958640542806,52.666666666666664,9
6,25,40,18,36,0.6869825576128412,6.608421596996823,0.36014236189624743,-0.39310929860784927,0.6186424138984405,48.77777777777778,9
6,25,40,18,44,0.7129198084491721,5.766418446997205,0.398600997388245,-0.3805794417427073,0.6528601410776077,45.55555555555556,9
6,25,40,22,20,0.603413128714602,3.2944230232147493,0.29875428477559507,-0.4060885999951431,0.6040223664052937,54.0,9
6,25,40,22,28,0.7404230123885799,7.000296821291097,0.44764394421569265,-0.3444760512961238,0.635032072349494,50.333333333333336,9
6,25,40,22,36,0.7250476908204353,6.293435609266518,0.4406041214767351,-0.3536275718945146,0.6578747958566029,46.44444444444444,9
6,25,40,22,44,0.681423063028356,5.291403692987101,0.3604732064448574,-0.39372030486785914,0.6289428367264236,43.0,9
6,25,50,8,20,0.5042760832437598,3.6714674835993666,0.25683196965056587,-0.4118993824392465,0.5563874318101321,54.55555555555556,9
6,25,50,8,28,0.5245793328956033,2.987110980837985,0.25595250220782495,-0.4023893964053118,0.5685360825510659,51.0,9
6,25,50,8,36,0.6788493480533041,4.09961561646851,0.3526994497199435,-0.39147393274812514,0.6227930141460771,47.666666666666664,9
6,25,50,8,44,0.7304477888212608,5.266660821774355,0.39900746006934246,-0.37527683931194067,0.6257882158286607,43.44444444444444,9
6,25,50,10,20,0.5297911108072261,3.4268444946476344,0.25283099797541736,-0.40653105726617234,0.5844239492802817,53.111111111111114,9
6,25,50,10,28,0.5826631897542252,3.488841142277342,0.29661096047995533,-0.3836140126162427,0.5988887169123414,49.55555555555556,9
6,25,50,10,36,0.6882128032726761,5.042246434414308,0.3926113661445527,-0.37184012966585067,0.622991888312812,45.888888888888886,9
6,25,50,10,44,0.7181960595638935,5.809968178001727,0.3971391624590461,-0.3844963076739021,0.6381097003946313,42.22222222222222,9
6,25,50,14,20,0.598404009130975,3.225669993197346,0.3054092775666313,-0.3853050018380493,0.6013454935271964,51.0,9
6,25,50,14,28,0.7325668847379644,6.506345966702678,0.42859176360592677,-0.35694583137963415,0.6593353409133551,47.666666666666664,9
6,25,50,14,36,0.7233604348058837,5.238256343475353,0.3918574361953613,-0.38459329979940793,0.639340955289753,44.22222222222222,9
6,25,50,14,44,0.7162317707262957,5.269010890196307,0.39522942051004645,-0.3808652905121803,0.6455394369386667,40.0,9
6,25,50,18,20,0.686788067230318,5.380907881858551,0.3762314706287704,-0.3798232085736442,0.6320218831699603,48.333333333333336,9
6,25,50,18,28,0.7255506912959562,5.26910745780773,0.39540464331418623,-0.3819912798932341,0.6402514159081076,45.333333333333336,9
6,25,50,18,36,0.6858913502536249,5.964950189632917,0.3852022512845912,-0.36943043703392636,0.6332044768880448,42.55555555555556,9
6,25,50,18,44,0.7119749730852838,5.59726495826566,0.42053844473051955,-0.3574523757803088,0.6258049728738646,38.888888888888886,9
6,25,50,22,20,0.6993959567907837,5.652808558497057,0.37865052056499443,-0.3865018145966099,0.626720086568221,46.666666666666664,9
6,25,50,22,28,0.6993827562695837,5.745826587495554,0.3911607398133674,-0.3722952312891593,0.6268224120874618,44.0,9
6,25,50,22,36,0.6803781886850191,4.78413739799724,0.3698583828775785,-0.38626020594251737,0.6205187690960048,41.22222222222222,9
6,25,50,22,44,0.7503461762041217,6.855148441091441,0.4436580147614074,-0.3415962092063353,0.6497912554930099,37.77777777777778,9
6,25,60,8,20,0.5585256204917376,3.335826346434094,0.28728333298981196,-0.3864576774318891,0.5877039288749938,51.22222222222222,9
6,25,60,8,28,0.6894998629010911,6.535596093305923,0.39660078444137326,-0.3579148663761257,0.646826438974362,46.0,9
6,25,60,8,36,0.7469057942583373,6.018890352372808,0.4316413460741477,-0.3669278953079415,0.6290012907899087,41.888888888888886,9
6,25,60,8,44,0.770280286039836,6.231894931029763,0.4827242490838483,-0.3363412081407287,0.6210233877281932,39.333333333333336,9
6,25,60,10,20,0.637612836747955,4.624987236987104,0.34660682482832494,-0.37175205639609593,0.6175975714638711,49.888888888888886,9
6,25,60,10,28,0.7508527869089788,6.3443546628238074,0.43945503705186906,-0.35622151939340896,0.6466539021705375,44.111111111111114,9
6,25,60,10,36,0.7393476797386803,5.31011883418576,0.43891665237838207,-0.37050863797441635,0.6289811810457937,41.0,9
6,25,60,10,44,0.760281875366784,6.189599877406919,0.47348815733138533,-0.3415903491448917,0.6526534377411569,38.333333333333336,9
6,25,60,14,20,0.7205345238952702,5.3882261186096665,0.38194117886180456,-0.3846798298789378,0.6219119873916686,46.0,9
6,25,60,14,28,0.7290009458973186,4.964436762735332,0.39569333309917826,-0.3894583270210989,0.6261764173656781,42.0,9
6,25,60,14,36,0.7345620224530486,5.548713534429276,0.4212278291499197,-0.37049214014166487,0.6480704967547073,38.77777777777778,9
6,25,60,14,44,0.732353429163632,5.046749057643652,0.42391289546932387,-0.3531679687357328,0.6617328564696987,36.44444444444444,9
6,25,60,18,20,0.7281057938425239,5.877431280954906,0.401717009583374,-0.3810171376713049,0.621087411300137,42.888888888888886,9
6,25,60,18,28,0.7536744037054226,6.085602106183182,0.4372679763552189,-0.3740432380009652,0.6483378580939556,40.111111111111114,9
6,25,60,18,36,0.7051097324936046,4.971039798780584,0.39052079117983685,-0.3680085690886186,0.6397293935993625,37.333333333333336,9
6,25,60,18,44,0.7664296286829715,7.5359700584928975,0.4639655732726491,-0.33481759024201924,0.6764010938417544,35.333333333333336,9
6,25,60,22,20,0.7330133934659412,5.93260275917358,0.41896770686146384,-0.37302299795479293,0.6358267155353462,40.55555555555556,9
6,25,60,22,28,0.6904488687794708,4.935943379410983,0.38624298112849087,-0.3686792093381378,0.6206149758781337,38.111111111111114,9
6,25,60,22,36,0.7712493296331382,6.997568704376625,0.4778175404126409,-0.32878106727036915,0.6580683668402966,36.0,9
6,25,60,22,44,0.7246619966618464,4.874057592386904,0.43269001132543256,-0.3405824564054285,0.6583865027492478,34.44444444444444,9
6,25,70,8,20,0.6653665054968637,6.603127691011537,0.4014054700710591,-0.3535360907126028,0.5883167894673083,49.333333333333336,9
6,25,70,8,28,0.7086287504182633,5.405800412683899,0.42975712226977847,-0.3495385951303195,0.6234796606549082,44.333333333333336,9
6,25,70,8,36,0.7580952436754111,5.153981575086636,0.46758743265421554,-0.3446861387309292,0.6267139124434803,39.44444444444444,9
6,25,70,8,44,0.7455112767224253,5.0828689816975805,0.41670132097192286,-0.35844581387121505,0.6241649399544137,37.111111111111114,9
6,25,70,10,20,0.7010596446396182,5.76592216945195,0.4292078233278109,-0.3341590575530648,0.6089866479793621,46.666666666666664,9
6,25,70,10,28,0.7171605870334152,5.341468244334107,0.42856054598150783,-0.35728958252435306,0.6053024814489798,42.55555555555556,9
6,25,70,10,36,0.7171287789251878,4.21723087310192,0.4106310947099501,-0.36760181047763446,0.6288247834888828,38.0,9
6,25,70,10,44,0.7291802607646548,5.317339806239077,0.40410901340227784,-0.36022418904219894,0.6258805542861271,36.22222222222222,9
6,25,70,14,20,0.7267072503961104,5.784370919469023,0.4275033211821975,-0.35790797864280033,0.611291451367393,44.111111111111114,9
6,25,70,14,28,0.7217754306785409,4.32753201510531,0.4025005937573798,-0.3704987803285097,0.617436711948907,39.666666666666664,9
6,25,70,14,36,0.6995668424333839,4.833067934729616,0.37897265036465216,-0.3657746745823252,0.6243128067689471,36.333333333333336,9
6,25,70,14,44,0.7217348409615202,5.417392140605461,0.4137132657169598,-0.3472699778902939,0.6289606706273373,35.333333333333336,9
6,25,70,18,20,0.7303540468231052,4.642377736429868,0.42616593981443757,-0.37644921613345583,0.6341854516026831,41.22222222222222,9
6,25,70,18,28,0.7148622981280769,5.3301538617818,0.3969854289043508,-0.36478709612408455,0.6214662546963888,37.44444444444444,9
6,25,70,18,36,0.7628821385529329,5.815079788569975,0.4552956582183884,-0.3348823686905042,0.6529976946643613,35.55555555555556,9
6,25,70,18,44,0.7027923455011492,4.651565596880038,0.40078096960998666,-0.3489029058145366,0.6467208263776891,33.888888888888886,9
6,25,70,22,20,0.7220694602684354,5.552501340102284,0.41269203301960794,-0.3585474060114115,0.643507677718204,38.888888888888886,9
6,25,70,22,28,0.7210270316560862,5.451580834626686,0.4242757418996835,-0.338239510653382,0.6377727867923947,36.111111111111114,9
6,25,70,22,36,0.7071706977649341,4.208394220710649,0.42567632788344006,-0.3277639787186575,0.6374221910986617,34.55555555555556,9
6,25,70,22,44,0.7685477069907716,6.492972205747098,0.4750667045607488,-0.3340859230519839,0.657990962758515,33.0,9
6,30,35,8,20,0.5129704853094654,3.6176187877449184,0.29368180163625784,-0.36715864398240083,0.5892456027067757,89.22222222222223,9
6,30,35,8,28,0.5036263537660128,3.5774822522628296,0.28393612260742995,-0.37939976634951916,0.6016933744677713,81.33333333333333,9
6,30,35,8,36,0.5754052010843435,4.6619597475992025,0.3557952097864655,-0.35083056616319014,0.5899150574180473,77.66666666666667,9
6,30,35,8,44,0.5999111753610104,4.014548899935838,0.3307175794242869,-0.3746200321353755,0.6003011926021917,74.88888888888889,9
6,30,35,10,20,0.48497331567079843,3.8543357030116416,0.24487848018095656,-0.4103734026056409,0.6090502028571133,81.66666666666667,9
6,30,35,10,28,0.5341085611473638,3.862392578385101,0.3246923583698377,-0.34919037987697954,0.5998910625361863,73.33333333333333,9
6,30,35,10,36,0.6184763712496404,4.506335844820187,0.348610980077078,-0.37636773131825096,0.610748635118155,70.0,9
6,30,35,10,44,0.6457217210300904,4.6621341736608555,0.3599926459305245,-0.3680092046081531,0.6082803389585856,68.44444444444444,9
6,30,35,14,20,0.49092328361337434,2.953017304700777,0.23286212318720123,-0.4353113183230108,0.5918488048634657,71.22222222222223,9
6,30,35,14,28,0.5933012356740659,3.868643525883278,0.2780077721580028,-0.42605795331011825,0.6145418395438893,65.11111111111111,9
6,30,35,14,36,0.6681708056444964,5.94596423835174,0.349737406533873,-0.3886724627089053,0.6064227866834513,60.77777777777778,9
6,30,35,14,44,0.7175625964449688,6.078785135557469,0.39498086458962206,-0.3767703349829715,0.6202216055354884,58.44444444444444,9
6,30,35,18,20,0.5384279175686001,3.024028904995495,0.2789836678372153,-0.4118543798682339,0.6200613294151035,64.88888888888889,9
6,30,35,18,28,0.6811527121242783,5.790551808567203,0.37070377175792524,-0.38178167288356185,0.6245326277431091,58.111111111111114,9
6,30,35,18,36,0.7004603601569926,6.594164724941072,0.3881267525538339,-0.37077756643316756,0.6386622744664074,54.0,9
6,30,35,18,44,0.6857864488269415,5.485039157239964,0.3887113702390636,-0.3678608027231636,0.6167018246134484,52.0,9
6,30,35,22,20,0.5999782958832928,3.8162906433632062,0.3208606442765895,-0.3895830724480347,0.6172891134681596,60.55555555555556,9
6,30,35,22,28,0.650811644228715,4.2242945574183794,0.33906343023672103,-0.3867949089978054,0.6348593054239734,56.111111111111114,9
6,30,35,22,36,0.6792220911067877,5.94072361605512,0.36834207455367923,-0.38511662472692687,0.6201203672230087,51.111111111111114,9
6,30,35,22,44,0.6849942021308077,4.990938445596342,0.3836701122351266,-0.36055838000583834,0.61556924642925,49.0,9
6,30,40,8,20,0.4926710906168847,3.4627980544072647,0.23733653975098307,-0.4211832225092708,0.5990257016839912,76.88888888888889,9
6,30,40,8,28,0.5680077538441877,3.7666841990347026,0.28393039647532375,-0.39651692277539335,0.5821778806359679,68.33333333333333,9
6,30,40,8,36,0.6263974196238044,5.556294059237132,0.32899675703168874,-0.3907032044691572,0.6102429121607423,65.44444444444444,9
6,30,40,8,44,0.6377962039601953,4.390446166499944,0.3464689709688948,-0.3632787821942764,0.5956893046933717,63.77777777777778,9
6,30,40,10,20,0.5077387311808512,2.696937949228804,0.23758169828597925,-0.4206688656858602,0.5990248432302866,72.33333333333333,9
6,30,40,10,28,0.5689163427941595,3.2513180433327986,0.26592290995520673,-0.4265594749276669,0.5906023022983802,65.88888888888889,9
6,30,40,10,36,0.6381432169238266,4.435029788742314,0.3250267581749574,-0.39033245195557104,0.6066964455058002,61.666666666666664,9
6,30,40,10,44,0.6802634078762534,5.091777765026734,0.35492098982831166,-0.39061067314886444,0.6060376502819614,59.22222222222222,9
6,30,40,14,20,0.5515287513873007,2.5775563536709867,0.2714365650313748,-0.41763014928961023,0.5983621169250805,65.55555555555556,9
6,30,40,14,28,0.6587232913476837,4.3967306072974255,0.3449953265174431,-0.3904326255792551,0.6078700338875579,58.44444444444444,9
